Customer ID,Segment,Total Orders,Total Items Ordered,Total Revenue CAD,Total Returns CAD,Return Rate %,Total COGS CAD,Total Return Processing Cost CAD,Total Shipping Cost CAD,Total Net Profit CAD,Profitable
CUST11405,Loyal Buyer,4,4,354.59,0,0.0,160.0,0,34.0,182.59,Yes
CUST11406,Loyal Buyer,11,11,1158.88,0,0.0,440.0,0,93.5,665.38,Yes
CUST11407,Serial Returner,7,11,1681.98,856.62,50.9,440.0,131.5,59.5,24.36,Yes
CUST11408,Serial Returner,6,7,538.11,453.66,84.3,280.0,111.5,51.0,-290.05,No
CUST11409,Occasional Returner,8,10,862.18,207.67,24.1,400.0,27.5,68.0,245.01,Yes
CUST11410,Bracket Buyer,2,5,596.66,0,0.0,200.0,0,17.0,391.66,Yes
CUST11411,Occasional Returner,5,8,865.03,155.91,18.0,320.0,43.0,42.5,323.62,Yes
CUST11412,Loyal Buyer,9,9,954.21,353.47,37.0,360.0,51.0,76.5,171.24,Yes
CUST11413,Serial Returner,10,15,1419.38,748.19,52.7,600.0,187.5,85.0,-79.31,No
CUST11414,Bracket Buyer,6,15,894.8,256.33,28.6,600.0,74.5,51.0,210.97,Yes
CUST11415,Occasional Returner,5,8,686.24,329.91,48.1,320.0,70.5,42.5,-8.67,No
CUST11416,Loyal Buyer,6,6,586.31,0,0.0,240.0,0,51.0,313.31,Yes
CUST11417,Loyal Buyer,11,12,1032.85,110.29,10.7,480.0,37.0,93.5,426.06,Yes
CUST11418,Serial Returner,2,3,401.56,172.96,43.1,120.0,25.5,17.0,60.1,Yes
CUST11419,Occasional Returner,4,5,364.61,79.3,21.7,200.0,25.5,34.0,77.81,Yes
CUST11420,Occasional Returner,8,11,996.17,166.77,16.7,440.0,27.5,68.0,353.9,Yes
CUST11421,Occasional Returner,7,10,945.34,187.32,19.8,400.0,45.0,59.5,333.52,Yes
CUST11422,Loyal Buyer,4,5,321.96,0,0.0,200.0,0,34.0,195.96,Yes
CUST11423,Occasional Returner,5,8,646.86,244.54,37.8,320.0,68.5,42.5,23.32,Yes
CUST11424,Loyal Buyer,8,8,687.34,0,0.0,320.0,0,68.0,349.34,Yes
CUST11425,Loyal Buyer,10,10,924.8,132.21,14.3,400.0,35.0,85.0,334.59,Yes
CUST11426,Loyal Buyer,9,9,731.35,0,0.0,360.0,0,76.5,354.85,Yes
CUST11427,Serial Returner,12,16,1840.52,993.15,54.0,640.0,172.5,102.0,-165.13,No
CUST11428,Serial Returner,6,8,895.12,633.79,70.8,320.0,117.5,51.0,-243.17,No
CUST11429,Occasional Returner,4,4,456.13,202.97,44.5,160.0,45.0,34.0,12.16,Yes
CUST11430,Loyal Buyer,6,7,582.53,93.97,16.1,280.0,23.5,51.0,206.06,Yes
CUST11431,Bracket Buyer,6,16,1105.73,317.29,28.7,640.0,86.5,51.0,116.94,Yes
CUST11432,Occasional Returner,5,5,786.56,219.53,27.9,200.0,27.5,42.5,215.03,Yes
CUST11433,Bracket Buyer,6,17,1516.66,686.07,45.2,680.0,116.0,51.0,113.59,Yes
CUST11434,Loyal Buyer,6,6,668.66,0,0.0,240.0,0,51.0,369.66,Yes
CUST11435,Bracket Buyer,4,11,1001.81,477.05,47.6,440.0,98.5,34.0,12.26,Yes
CUST11436,Occasional Returner,5,7,1020.13,168.91,16.6,280.0,25.5,42.5,449.22,Yes
CUST11437,Bracket Buyer,7,18,1580.67,895.04,56.6,720.0,177.0,59.5,-144.87,No
CUST11438,Serial Returner,7,11,955.83,205.9,21.5,440.0,52.5,59.5,279.93,Yes
CUST11439,Bracket Buyer,6,18,1606.63,900.13,56.0,720.0,161.5,51.0,-172.0,No
CUST11440,Loyal Buyer,6,6,607.62,0,0.0,240.0,0,51.0,294.62,Yes
CUST11441,Occasional Returner,7,9,1021.12,228.34,22.4,360.0,27.5,59.5,333.78,Yes
CUST11442,Occasional Returner,6,8,1062.03,571.7,53.8,320.0,117.5,51.0,-24.17,No
CUST11443,Loyal Buyer,5,5,486.59,0,0.0,200.0,0,42.5,260.09,Yes
CUST11444,Serial Returner,7,11,1117.65,318.61,28.5,440.0,90.0,59.5,259.54,Yes
CUST11445,Loyal Buyer,6,6,515.29,147.99,28.7,240.0,41.0,51.0,99.3,Yes
CUST11446,Loyal Buyer,8,8,819.91,64.37,7.9,320.0,17.5,68.0,374.04,Yes
CUST11447,Loyal Buyer,7,8,973.59,46.17,4.7,320.0,19.5,59.5,472.42,Yes
CUST11448,Occasional Returner,5,7,689.77,129.25,18.7,280.0,43.0,42.5,233.02,Yes
CUST11449,Occasional Returner,6,7,758.51,61.43,8.1,280.0,17.5,51.0,384.58,Yes
CUST11450,Occasional Returner,7,10,726.84,46.32,6.4,400.0,19.5,59.5,331.52,Yes
CUST11451,Serial Returner,8,11,861.64,161.36,18.7,440.0,25.5,68.0,284.78,Yes
CUST11452,Bracket Buyer,7,20,2486.72,766.01,30.8,800.0,144.0,59.5,589.21,Yes
CUST11453,Occasional Returner,5,7,816.7,393.53,48.2,280.0,76.5,42.5,-15.83,No
CUST11454,Loyal Buyer,9,10,982.96,80.09,8.1,400.0,39.0,76.5,433.37,Yes
CUST11455,Bracket Buyer,5,13,2210.13,704.47,31.9,520.0,108.5,42.5,600.66,Yes
CUST11456,Bracket Buyer,6,16,1993.37,831.89,41.7,640.0,128.0,51.0,258.48,Yes
CUST11457,Bracket Buyer,3,9,1285.98,857.32,66.7,360.0,124.5,25.5,-207.34,No
CUST11458,Loyal Buyer,8,8,807.78,0,0.0,320.0,0,68.0,439.78,Yes
CUST11459,Serial Returner,6,9,557.16,145.27,26.1,360.0,58.5,51.0,110.39,Yes
CUST11460,Occasional Returner,2,2,294.09,150.58,51.2,80.0,25.5,17.0,-2.99,No
CUST11461,Serial Returner,10,18,2145.33,677.65,31.6,720.0,137.5,85.0,387.18,Yes
CUST11462,Bracket Buyer,7,17,1519.52,204.05,13.4,680.0,68.5,59.5,649.47,Yes
CUST11463,Occasional Returner,7,9,735.38,288.9,39.3,360.0,45.0,59.5,83.98,Yes
CUST11464,Occasional Returner,6,11,975.82,345.97,35.5,440.0,65.0,51.0,169.85,Yes
CUST11465,Loyal Buyer,9,9,1291.92,0,0.0,360.0,0,76.5,729.42,Yes
CUST11466,Loyal Buyer,9,10,1171.55,122.74,10.5,400.0,25.5,76.5,536.81,Yes
CUST11467,Occasional Returner,4,5,696.29,428.07,61.5,200.0,76.5,34.0,-82.28,No
CUST11468,Bracket Buyer,4,12,1299.24,563.46,43.4,480.0,100.5,34.0,97.28,Yes
CUST11469,Occasional Returner,7,8,654.77,281.75,43.0,320.0,68.5,59.5,23.02,Yes
CUST11470,Occasional Returner,4,5,450.89,161.77,35.9,200.0,41.0,34.0,70.12,Yes
CUST11471,Loyal Buyer,6,8,773.55,0,0.0,320.0,0,51.0,418.55,Yes
CUST11472,Serial Returner,6,8,761.38,322.07,42.3,320.0,92.0,51.0,-13.69,No
CUST11473,Bracket Buyer,5,12,885.42,79.44,9.0,480.0,29.5,42.5,389.98,Yes
CUST11474,Loyal Buyer,8,8,605.88,83.65,13.8,320.0,23.5,68.0,212.73,Yes
CUST11475,Loyal Buyer,6,7,485.63,42.36,8.7,280.0,19.5,51.0,200.77,Yes
CUST11476,Serial Returner,4,8,808.88,404.44,50.0,320.0,86.0,34.0,40.44,Yes
CUST11477,Bracket Buyer,8,22,2176.1,1333.82,61.3,880.0,211.0,68.0,-186.72,No
CUST11478,Occasional Returner,2,3,185.17,0,0.0,120.0,0,17.0,108.17,Yes
CUST11479,Serial Returner,11,15,1559.71,428.99,27.5,600.0,98.0,93.5,361.22,Yes
CUST11480,Serial Returner,7,12,1427.11,355.34,24.9,480.0,72.5,59.5,373.77,Yes
CUST11481,Loyal Buyer,9,10,801.62,0,0.0,400.0,0,76.5,437.12,Yes
CUST11482,Occasional Returner,5,5,335.56,53.71,16.0,200.0,19.5,42.5,101.85,Yes
CUST11483,Serial Returner,7,10,750.72,320.63,42.7,400.0,97.5,59.5,-14.91,No
CUST11484,Loyal Buyer,6,6,527.41,156.73,29.7,240.0,45.0,51.0,74.68,Yes
CUST11485,Bracket Buyer,8,23,1277.03,619.72,48.5,920.0,181.0,68.0,-43.69,No
CUST11486,Bracket Buyer,4,9,1149.62,729.05,63.4,360.0,120.0,34.0,-163.43,No
CUST11487,Bracket Buyer,5,14,1500.31,301.22,20.1,560.0,63.0,42.5,545.59,Yes
CUST11488,Loyal Buyer,8,11,1268.93,0,0.0,440.0,0,68.0,708.93,Yes
CUST11489,Bracket Buyer,3,8,668.33,279.89,41.9,320.0,55.0,25.5,107.94,Yes
CUST11490,Occasional Returner,5,6,923.55,131.12,14.2,240.0,25.5,42.5,384.43,Yes
CUST11491,Serial Returner,7,12,1161.58,403.73,34.8,480.0,94.0,59.5,178.35,Yes
CUST11492,Occasional Returner,7,10,1025.95,0,0.0,400.0,0,59.5,582.45,Yes
CUST11493,Loyal Buyer,8,8,828.54,0,0.0,320.0,0,68.0,474.54,Yes
CUST11494,Loyal Buyer,10,10,965.8,0,0.0,400.0,0,85.0,510.8,Yes
CUST11495,Occasional Returner,3,4,330.75,73.04,22.1,160.0,23.5,25.5,80.71,Yes
CUST11496,Occasional Returner,6,7,745.8,55.11,7.4,280.0,19.5,51.0,312.19,Yes
CUST11497,Serial Returner,5,8,707.26,301.5,42.6,320.0,78.0,42.5,51.26,Yes
CUST11498,Occasional Returner,7,10,1352.7,617.0,45.6,400.0,104.0,59.5,70.2,Yes
CUST11499,Loyal Buyer,4,4,244.91,0,0.0,160.0,0,34.0,124.91,Yes
CUST11500,Loyal Buyer,11,12,1276.62,174.23,13.6,480.0,43.0,93.5,449.89,Yes
CUST11501,Loyal Buyer,9,9,840.46,203.89,24.3,360.0,27.5,76.5,232.57,Yes
CUST11502,Occasional Returner,2,4,329.36,66.7,20.3,160.0,17.5,17.0,120.16,Yes
CUST11503,Occasional Returner,4,5,279.42,52.78,18.9,200.0,19.5,34.0,71.14,Yes
CUST11504,Occasional Returner,5,6,520.96,81.96,15.7,240.0,23.5,42.5,157.0,Yes
CUST11505,Occasional Returner,4,5,447.68,141.14,31.5,200.0,45.0,34.0,49.54,Yes
CUST11506,Occasional Returner,5,8,923.94,0,0.0,320.0,0,42.5,569.44,Yes
CUST11507,Loyal Buyer,5,6,310.6,0,0.0,240.0,0,42.5,166.1,Yes
CUST11508,Loyal Buyer,4,5,331.37,0,0.0,200.0,0,34.0,179.37,Yes
CUST11509,Occasional Returner,4,4,668.04,370.22,55.4,160.0,53.0,34.0,-29.18,No
CUST11510,Loyal Buyer,8,9,830.34,0,0.0,360.0,0,68.0,440.34,Yes
CUST11511,Bracket Buyer,8,23,1793.33,666.46,37.2,920.0,142.0,68.0,326.87,Yes
CUST11512,Occasional Returner,3,4,582.94,0,0.0,160.0,0,25.5,363.44,Yes
CUST11513,Occasional Returner,8,14,1105.27,407.0,36.8,560.0,100.0,68.0,128.27,Yes
CUST11514,Occasional Returner,6,7,569.96,0,0.0,280.0,0,51.0,310.96,Yes
CUST11515,Occasional Returner,6,9,1241.92,267.21,21.5,360.0,49.0,51.0,450.71,Yes
CUST11516,Serial Returner,9,12,1051.04,238.72,22.7,480.0,62.5,76.5,263.32,Yes
CUST11517,Bracket Buyer,2,6,315.03,210.02,66.7,240.0,59.0,17.0,-66.99,No
CUST11518,Serial Returner,4,6,809.44,375.42,46.4,240.0,78.5,34.0,-42.48,No
CUST11519,Serial Returner,7,12,1311.99,643.84,49.1,480.0,129.5,59.5,-12.85,No
CUST11520,Serial Returner,9,13,1434.02,578.13,40.3,520.0,113.5,76.5,149.89,Yes
CUST11521,Bracket Buyer,4,11,826.41,428.88,51.9,440.0,98.5,34.0,-66.97,No
CUST11522,Occasional Returner,5,8,589.11,107.76,18.3,320.0,23.5,42.5,183.35,Yes
CUST11523,Occasional Returner,7,10,905.29,298.52,33.0,400.0,66.5,59.5,138.77,Yes
CUST11524,Serial Returner,7,13,1082.33,505.48,46.7,520.0,127.0,59.5,-9.65,No
CUST11525,Serial Returner,4,9,968.38,402.31,41.5,360.0,67.0,34.0,77.07,Yes
CUST11526,Bracket Buyer,1,2,240.32,120.16,50.0,80.0,23.5,8.5,24.16,Yes
CUST11527,Bracket Buyer,6,17,977.36,378.78,38.8,680.0,78.5,51.0,137.08,Yes
CUST11528,Loyal Buyer,7,8,714.86,166.86,23.3,320.0,45.0,59.5,185.5,Yes
CUST11529,Occasional Returner,2,2,223.69,102.6,45.9,80.0,23.5,17.0,-3.41,No
CUST11530,Bracket Buyer,6,14,932.42,515.14,55.2,560.0,147.0,51.0,-158.72,No
CUST11531,Serial Returner,7,13,1233.03,106.54,8.6,520.0,39.0,59.5,611.99,Yes
CUST11532,Bracket Buyer,4,11,1456.9,441.2,30.3,440.0,69.0,34.0,332.7,Yes
CUST11533,Serial Returner,7,9,823.19,358.79,43.6,360.0,103.5,59.5,15.4,Yes
CUST11534,Occasional Returner,4,6,714.47,84.33,11.8,240.0,39.0,34.0,275.14,Yes
CUST11535,Occasional Returner,8,9,715.25,240.04,33.6,360.0,64.5,68.0,94.71,Yes
CUST11536,Bracket Buyer,7,19,1517.63,470.78,31.0,760.0,98.0,59.5,315.35,Yes
CUST11537,Occasional Returner,5,7,691.1,54.41,7.9,280.0,19.5,42.5,354.69,Yes
CUST11538,Serial Returner,3,5,415.44,274.24,66.0,200.0,68.5,25.5,-100.8,No
CUST11539,Occasional Returner,4,5,469.25,0,0.0,200.0,0,34.0,251.25,Yes
CUST11540,Occasional Returner,5,7,430.65,85.07,19.8,280.0,23.5,42.5,119.58,Yes
CUST11541,Occasional Returner,6,7,706.1,75.22,10.7,280.0,23.5,51.0,282.38,Yes
CUST11542,Serial Returner,5,7,364.87,182.95,50.1,280.0,62.5,42.5,-51.08,No
CUST11543,Occasional Returner,5,7,619.69,51.2,8.3,280.0,19.5,42.5,284.49,Yes
CUST11544,Serial Returner,7,11,1125.13,630.69,56.1,440.0,123.5,59.5,-86.56,No
CUST11545,Occasional Returner,4,7,403.89,53.33,13.2,280.0,17.5,34.0,163.06,Yes
CUST11546,Bracket Buyer,3,10,839.72,445.83,53.1,400.0,87.0,25.5,-70.61,No
CUST11547,Serial Returner,9,16,1574.89,652.01,41.4,640.0,147.0,76.5,141.38,Yes
CUST11548,Loyal Buyer,9,10,747.64,0,0.0,400.0,0,76.5,403.14,Yes
CUST11549,Serial Returner,7,13,1332.49,276.91,20.8,520.0,84.0,59.5,374.08,Yes
CUST11550,Loyal Buyer,8,8,724.25,146.79,20.3,320.0,25.5,68.0,219.96,Yes
CUST11551,Occasional Returner,3,6,622.26,0,0.0,240.0,0,25.5,376.76,Yes
CUST11552,Serial Returner,6,9,1135.86,527.89,46.5,360.0,82.5,51.0,-13.53,No
CUST11553,Loyal Buyer,6,6,337.13,87.38,25.9,240.0,23.5,51.0,63.25,Yes
CUST11554,Serial Returner,6,10,1094.48,227.32,20.8,400.0,62.5,51.0,333.66,Yes
CUST11555,Loyal Buyer,13,14,1216.66,277.23,22.8,560.0,51.0,110.5,329.93,Yes
CUST11556,Occasional Returner,5,7,696.72,236.78,34.0,280.0,60.5,42.5,118.94,Yes
CUST11557,Bracket Buyer,7,21,2361.25,1306.97,55.4,840.0,184.0,59.5,-87.22,No
CUST11558,Occasional Returner,2,3,253.5,0,0.0,120.0,0,17.0,156.5,Yes
CUST11559,Bracket Buyer,1,2,86.42,43.21,50.0,80.0,19.5,8.5,-16.79,No
CUST11560,Serial Returner,6,9,901.17,359.48,39.9,360.0,88.0,51.0,94.69,Yes
CUST11561,Serial Returner,5,8,843.55,109.59,13.0,320.0,25.5,42.5,345.96,Yes
CUST11562,Loyal Buyer,10,11,861.43,94.67,11.0,440.0,23.5,85.0,378.26,Yes
CUST11563,Serial Returner,6,8,719.44,483.35,67.2,320.0,109.5,51.0,-200.41,No
CUST11564,Loyal Buyer,9,12,1187.58,63.43,5.3,480.0,17.5,76.5,618.15,Yes
CUST11565,Loyal Buyer,7,8,728.98,0,0.0,320.0,0,59.5,389.48,Yes
CUST11566,Serial Returner,8,12,890.85,283.49,31.8,480.0,86.0,68.0,149.36,Yes
CUST11567,Occasional Returner,5,6,441.55,192.68,43.6,240.0,54.5,42.5,-4.13,No
CUST11568,Loyal Buyer,10,10,876.38,0,0.0,400.0,0,85.0,459.38,Yes
CUST11569,Loyal Buyer,7,7,403.91,62.91,15.6,280.0,17.5,59.5,124.0,Yes
CUST11570,Loyal Buyer,9,10,1226.76,0,0.0,400.0,0,76.5,710.26,Yes
CUST11571,Loyal Buyer,9,10,1245.73,181.39,14.6,400.0,27.5,76.5,448.34,Yes
CUST11572,Serial Returner,4,7,766.35,234.49,30.6,280.0,62.5,34.0,151.36,Yes
CUST11573,Bracket Buyer,3,7,852.56,505.83,59.3,280.0,86.5,25.5,-57.27,No
CUST11574,Serial Returner,6,7,465.68,272.44,58.5,280.0,90.0,51.0,-135.76,No
CUST11575,Loyal Buyer,8,10,913.98,0,0.0,400.0,0,68.0,523.98,Yes
CUST11576,Serial Returner,8,13,1177.72,0,0.0,520.0,0,68.0,651.72,Yes
CUST11577,Occasional Returner,6,7,723.25,223.31,30.9,280.0,51.0,51.0,87.94,Yes
CUST11578,Loyal Buyer,7,7,603.4,55.95,9.3,280.0,19.5,59.5,236.45,Yes
CUST11579,Serial Returner,4,7,743.16,189.76,25.5,280.0,45.0,34.0,202.4,Yes
CUST11580,Loyal Buyer,7,7,593.5,0,0.0,280.0,0,59.5,318.0,Yes
CUST11581,Occasional Returner,6,7,425.36,161.77,38.0,280.0,62.5,51.0,-35.91,No
CUST11582,Loyal Buyer,6,7,1031.41,0,0.0,280.0,0,51.0,604.41,Yes
CUST11583,Loyal Buyer,7,7,683.93,64.1,9.4,280.0,17.5,59.5,298.83,Yes
CUST11584,Loyal Buyer,7,7,726.09,0,0.0,280.0,0,59.5,408.59,Yes
CUST11585,Serial Returner,4,7,595.24,85.64,14.4,280.0,23.5,34.0,168.1,Yes
CUST11586,Loyal Buyer,4,5,371.5,0,0.0,200.0,0,34.0,161.5,Yes
CUST11587,Bracket Buyer,4,9,788.92,165.48,21.0,360.0,49.0,34.0,292.44,Yes
CUST11588,Loyal Buyer,7,7,798.99,141.23,17.7,280.0,25.5,59.5,284.76,Yes
CUST11589,Occasional Returner,3,3,138.42,0,0.0,120.0,0,25.5,64.92,Yes
CUST11590,Bracket Buyer,3,8,676.68,294.85,43.6,320.0,65.0,25.5,-8.67,No
CUST11591,Occasional Returner,4,6,540.04,52.33,9.7,240.0,19.5,34.0,208.21,Yes
CUST11592,Serial Returner,6,12,922.53,162.06,17.6,480.0,41.0,51.0,364.47,Yes
CUST11593,Serial Returner,4,10,795.68,214.96,27.0,400.0,59.0,34.0,203.72,Yes
CUST11594,Occasional Returner,5,8,543.2,52.9,9.7,320.0,19.5,42.5,256.3,Yes
CUST11595,Serial Returner,4,5,297.07,117.38,39.5,200.0,41.0,34.0,-33.31,No
CUST11596,Occasional Returner,7,9,865.77,430.76,49.8,360.0,90.0,59.5,-60.49,No
CUST11597,Occasional Returner,5,7,691.85,180.02,26.0,280.0,27.5,42.5,121.83,Yes
CUST11598,Serial Returner,6,9,775.55,329.49,42.5,360.0,88.0,51.0,23.06,Yes
CUST11599,Occasional Returner,4,6,355.65,229.04,64.4,240.0,82.0,34.0,-117.39,No
CUST11600,Loyal Buyer,8,8,695.32,0,0.0,320.0,0,68.0,389.32,Yes
CUST11601,Bracket Buyer,5,16,1653.15,1026.94,62.1,640.0,160.0,42.5,-204.29,No
CUST11602,Loyal Buyer,7,7,739.87,0,0.0,280.0,0,59.5,402.37,Yes
CUST11603,Occasional Returner,8,11,1096.07,0,0.0,440.0,0,68.0,642.07,Yes
CUST11604,Occasional Returner,1,2,109.22,0,0.0,80.0,0,8.5,68.72,Yes
CUST11605,Occasional Returner,4,5,481.01,0,0.0,200.0,0,34.0,251.01,Yes
CUST11606,Occasional Returner,2,2,451.66,221.19,49.0,80.0,27.5,17.0,29.97,Yes
CUST11607,Occasional Returner,7,11,961.03,289.56,30.1,440.0,66.5,59.5,221.47,Yes
CUST11608,Occasional Returner,3,4,365.51,39.47,10.8,160.0,19.5,25.5,109.04,Yes
CUST11609,Serial Returner,5,8,888.55,266.86,30.0,320.0,51.0,42.5,176.19,Yes
CUST11610,Serial Returner,5,6,789.58,578.06,73.2,240.0,96.0,42.5,-220.98,No
CUST11611,Occasional Returner,5,5,344.67,0,0.0,200.0,0,42.5,174.17,Yes
CUST11612,Bracket Buyer,11,31,3381.77,1809.19,53.5,1240.0,315.5,93.5,-154.42,No
CUST11613,Loyal Buyer,8,8,746.08,0,0.0,320.0,0,68.0,386.08,Yes
CUST11614,Loyal Buyer,6,7,819.78,0,0.0,280.0,0,51.0,484.78,Yes
CUST11615,Occasional Returner,3,5,618.7,351.58,56.8,200.0,68.5,25.5,-68.88,No
CUST11616,Serial Returner,5,6,359.57,139.36,38.8,240.0,43.0,42.5,16.71,Yes
CUST11617,Bracket Buyer,6,17,1456.49,948.19,65.1,680.0,191.0,51.0,-227.7,No
CUST11618,Serial Returner,8,13,1595.08,486.47,30.5,520.0,115.5,68.0,303.11,Yes
CUST11619,Serial Returner,9,17,1772.53,613.85,34.6,680.0,127.5,76.5,302.68,Yes
CUST11620,Bracket Buyer,5,15,1601.19,661.61,41.3,600.0,98.5,42.5,208.58,Yes
CUST11621,Occasional Returner,3,4,368.54,242.44,65.8,160.0,47.0,25.5,-88.4,No
CUST11622,Serial Returner,7,12,1090.09,464.9,42.6,480.0,105.5,59.5,62.19,Yes
CUST11623,Loyal Buyer,4,6,635.09,62.35,9.8,240.0,17.5,34.0,257.24,Yes
CUST11624,Loyal Buyer,9,11,823.37,45.69,5.5,440.0,19.5,76.5,373.68,Yes
CUST11625,Bracket Buyer,4,12,871.56,486.9,55.9,480.0,100.5,34.0,-49.84,No
CUST11626,Loyal Buyer,11,14,1195.11,0,0.0,560.0,0,93.5,657.61,Yes
CUST11627,Loyal Buyer,9,10,862.06,0,0.0,400.0,0,76.5,469.56,Yes
CUST11628,Bracket Buyer,7,18,1669.37,662.03,39.7,720.0,122.0,59.5,255.84,Yes
CUST11629,Occasional Returner,3,5,763.89,0,0.0,200.0,0,25.5,452.39,Yes
CUST11630,Bracket Buyer,1,3,259.47,172.98,66.7,120.0,37.5,8.5,-55.51,No
CUST11631,Serial Returner,4,7,478.39,261.19,54.6,280.0,78.0,34.0,-62.8,No
CUST11632,Loyal Buyer,7,7,1029.07,0,0.0,280.0,0,59.5,561.57,Yes
CUST11633,Occasional Returner,6,7,738.36,183.1,24.8,280.0,45.0,51.0,197.26,Yes
CUST11634,Loyal Buyer,6,6,733.34,0,0.0,240.0,0,51.0,364.34,Yes
CUST11635,Occasional Returner,5,8,817.44,0,0.0,320.0,0,42.5,450.94,Yes
CUST11636,Serial Returner,9,12,870.26,582.24,66.9,480.0,158.0,76.5,-252.48,No
CUST11637,Occasional Returner,3,5,566.48,62.27,11.0,200.0,17.5,25.5,239.21,Yes
CUST11638,Serial Returner,5,8,666.01,277.83,41.7,320.0,90.0,42.5,-52.32,No
CUST11639,Bracket Buyer,5,15,1576.11,522.36,33.1,600.0,83.0,42.5,310.25,Yes
CUST11640,Loyal Buyer,9,11,1380.93,0,0.0,440.0,0,76.5,800.43,Yes
CUST11641,Serial Returner,8,13,1100.0,384.26,34.9,520.0,96.0,68.0,147.74,Yes
CUST11642,Loyal Buyer,7,8,953.66,0,0.0,320.0,0,59.5,522.16,Yes
CUST11643,Occasional Returner,6,8,586.67,178.4,30.4,320.0,43.0,51.0,126.27,Yes
CUST11644,Serial Returner,6,10,1324.53,630.24,47.6,400.0,98.0,51.0,61.29,Yes
CUST11645,Loyal Buyer,3,3,350.33,0,0.0,120.0,0,25.5,198.83,Yes
CUST11646,Serial Returner,6,10,982.76,213.83,21.8,400.0,55.0,51.0,296.93,Yes
CUST11647,Loyal Buyer,5,5,661.89,0,0.0,200.0,0,42.5,343.39,Yes
CUST11648,Loyal Buyer,8,8,623.46,0,0.0,320.0,0,68.0,327.46,Yes
CUST11649,Loyal Buyer,8,8,938.56,0,0.0,320.0,0,68.0,524.56,Yes
CUST11650,Occasional Returner,5,7,815.81,281.15,34.5,280.0,64.5,42.5,165.66,Yes
CUST11651,Serial Returner,9,15,1550.27,710.15,45.8,600.0,160.5,76.5,25.12,Yes
CUST11652,Loyal Buyer,5,5,684.52,0,0.0,200.0,0,42.5,370.02,Yes
CUST11653,Loyal Buyer,8,9,876.99,93.06,10.6,360.0,25.5,68.0,318.43,Yes
CUST11654,Bracket Buyer,3,6,669.36,162.43,24.3,240.0,25.5,25.5,243.93,Yes
CUST11655,Loyal Buyer,8,8,1144.73,77.07,6.7,320.0,17.5,68.0,594.16,Yes
CUST11656,Loyal Buyer,4,4,211.72,0,0.0,160.0,0,34.0,113.72,Yes
CUST11657,Bracket Buyer,9,26,2782.3,920.24,33.1,1040.0,167.5,76.5,534.06,Yes
CUST11658,Serial Returner,4,8,1008.26,212.41,21.1,320.0,47.0,34.0,318.85,Yes
CUST11659,Occasional Returner,3,3,241.74,0,0.0,120.0,0,25.5,106.24,Yes
CUST11660,Serial Returner,4,7,393.01,218.9,55.7,280.0,80.0,34.0,-95.89,No
CUST11661,Loyal Buyer,4,5,462.63,0,0.0,200.0,0,34.0,264.63,Yes
CUST11662,Loyal Buyer,5,6,476.77,0,0.0,240.0,0,42.5,278.27,Yes
CUST11663,Loyal Buyer,10,10,1113.73,159.31,14.3,400.0,25.5,85.0,453.92,Yes
CUST11664,Loyal Buyer,9,11,1445.16,0,0.0,440.0,0,76.5,860.66,Yes
CUST11665,Loyal Buyer,6,7,809.9,0,0.0,280.0,0,51.0,450.9,Yes
CUST11666,Loyal Buyer,7,8,1000.18,0,0.0,320.0,0,59.5,552.68,Yes
CUST11667,Serial Returner,8,14,1738.06,797.04,45.9,560.0,166.5,68.0,-9.48,No
CUST11668,Occasional Returner,3,5,581.56,48.74,8.4,200.0,19.5,25.5,273.82,Yes
CUST11669,Serial Returner,8,13,832.79,217.66,26.1,520.0,76.0,68.0,161.13,Yes
CUST11670,Occasional Returner,4,6,642.72,87.68,13.6,240.0,23.5,34.0,271.54,Yes
CUST11671,Loyal Buyer,10,10,790.56,0,0.0,400.0,0,85.0,423.56,Yes
CUST11672,Serial Returner,6,8,759.66,513.6,67.6,320.0,96.0,51.0,-164.94,No
CUST11673,Occasional Returner,6,10,1096.45,0,0.0,400.0,0,51.0,625.45,Yes
CUST11674,Loyal Buyer,5,6,557.37,58.34,10.5,240.0,17.5,42.5,237.03,Yes
CUST11675,Occasional Returner,2,3,367.93,72.79,19.8,120.0,17.5,17.0,134.64,Yes
CUST11676,Occasional Returner,6,8,636.48,141.24,22.2,320.0,43.0,51.0,151.24,Yes
CUST11677,Occasional Returner,4,6,543.75,0,0.0,240.0,0,34.0,309.75,Yes
CUST11678,Occasional Returner,6,9,857.81,218.59,25.5,360.0,66.5,51.0,221.72,Yes
CUST11679,Loyal Buyer,8,8,714.84,0,0.0,320.0,0,68.0,394.84,Yes
CUST11680,Occasional Returner,4,6,592.49,359.78,60.7,240.0,72.5,34.0,-103.79,No
CUST11681,Bracket Buyer,6,18,2276.7,1371.12,60.2,720.0,191.5,51.0,-158.92,No
CUST11682,Occasional Returner,1,1,59.16,59.16,100.0,40.0,17.5,8.5,-48.0,No
CUST11683,Serial Returner,8,14,1569.57,157.24,10.0,560.0,56.5,68.0,715.83,Yes
CUST11684,Bracket Buyer,2,4,486.22,55.34,11.4,160.0,19.5,17.0,206.38,Yes
CUST11685,Occasional Returner,3,4,394.61,170.93,43.3,160.0,25.5,25.5,36.68,Yes
