Order ID,Customer ID,Customer Segment,Order Date,Month,Category,Items Ordered,Order Value CAD,COGS CAD,Shipping Cost CAD,Returned,Items Returned,Return Value CAD,Return Processing Cost CAD,Return Shipping Cost CAD,Return Reason,Gross Profit CAD,Net Profit CAD
ORD22924,CUST10493,Occasional Returner,2024-05-05,2024-05,Tops,2,124.64,32,8.5,No,0,0,0,0,Not returned,84.14,84.14
ORD23140,CUST10527,Loyal Buyer,2024-05-05,2024-05,Outerwear,1,212.41,78,8.5,No,0,0,0,0,Not returned,125.91,125.91
ORD23260,CUST10545,Loyal Buyer,2024-05-05,2024-05,Accessories,1,68.44,22,8.5,No,0,0,0,0,Not returned,37.94,37.94
ORD23625,CUST10607,Serial Returner,2024-05-05,2024-05,Outerwear,2,288.64,156,8.5,Yes,1,144.32,18,9.5,Wrong size,124.14,-47.68
ORD23819,CUST10639,Loyal Buyer,2024-05-05,2024-05,Denim,1,88.96,32,8.5,Yes,1,88.96,14,9.5,Wrong size,48.46,-64.0
ORD24780,CUST10804,Loyal Buyer,2024-05-05,2024-05,Accessories,1,61.51,22,8.5,No,0,0,0,0,Not returned,31.01,31.01
ORD24953,CUST10836,Loyal Buyer,2024-05-05,2024-05,Denim,1,92.23,32,8.5,No,0,0,0,0,Not returned,51.73,51.73
ORD25082,CUST10858,Bracket Buyer,2024-05-05,2024-05,Accessories,3,153.57,66,8.5,Yes,2,102.38,16,9.5,Ordered multiple sizes,79.07,-48.81
ORD25267,CUST10888,Serial Returner,2024-05-05,2024-05,Footwear,2,299.78,104,8.5,No,0,0,0,0,Not returned,187.28,187.28
ORD25402,CUST10911,Loyal Buyer,2024-05-05,2024-05,Tops,1,42.86,16,8.5,No,0,0,0,0,Not returned,18.36,18.36
ORD25477,CUST10923,Loyal Buyer,2024-05-05,2024-05,Outerwear,1,227.78,78,8.5,No,0,0,0,0,Not returned,141.28,141.28
ORD26273,CUST11064,Serial Returner,2024-05-05,2024-05,Tops,2,119.26,32,8.5,No,0,0,0,0,Not returned,78.76,78.76
ORD26813,CUST11155,Occasional Returner,2024-05-05,2024-05,Denim,1,91.19,32,8.5,Yes,1,91.19,14,9.5,Wrong size,50.69,-64.0
ORD27260,CUST11233,Loyal Buyer,2024-05-05,2024-05,Accessories,1,75.21,22,8.5,No,0,0,0,0,Not returned,44.71,44.71
ORD27489,CUST11275,Loyal Buyer,2024-05-05,2024-05,Outerwear,1,194.95,78,8.5,Yes,1,194.95,18,9.5,Did not match description,108.45,-114.0
ORD27755,CUST11320,Serial Returner,2024-05-05,2024-05,Accessories,2,135.26,44,8.5,No,0,0,0,0,Not returned,82.76,82.76
ORD28364,CUST11421,Occasional Returner,2024-05-05,2024-05,Outerwear,1,180.12,78,8.5,No,0,0,0,0,Not returned,93.62,93.62
ORD29204,CUST11561,Serial Returner,2024-05-05,2024-05,Footwear,2,284.12,104,8.5,No,0,0,0,0,Not returned,171.62,171.62
ORD29510,CUST11613,Loyal Buyer,2024-05-05,2024-05,Outerwear,1,172.54,78,8.5,No,0,0,0,0,Not returned,86.04,86.04
ORD29682,CUST11642,Loyal Buyer,2024-05-05,2024-05,Tops,1,48.59,16,8.5,No,0,0,0,0,Not returned,24.09,24.09
ORD29861,CUST11671,Loyal Buyer,2024-05-05,2024-05,Footwear,1,130.02,52,8.5,No,0,0,0,0,Not returned,69.52,69.52
ORD29903,CUST11679,Loyal Buyer,2024-05-05,2024-05,Tops,1,43.74,16,8.5,No,0,0,0,0,Not returned,19.24,19.24
ORD20004,CUST10001,Serial Returner,2024-05-06,2024-05,Footwear,2,317.7,104,8.5,Yes,1,158.85,16,9.5,Wrong size,205.2,20.85
ORD20109,CUST10022,Loyal Buyer,2024-05-06,2024-05,Denim,1,91.56,32,8.5,No,0,0,0,0,Not returned,51.06,51.06
ORD20280,CUST10053,Loyal Buyer,2024-05-06,2024-05,Accessories,1,71.73,22,8.5,No,0,0,0,0,Not returned,41.23,41.23
ORD21244,CUST10214,Serial Returner,2024-05-06,2024-05,Denim,1,100.06,32,8.5,Yes,1,100.06,14,9.5,Wrong size,59.56,-64.0
ORD21584,CUST10271,Loyal Buyer,2024-05-06,2024-05,Denim,1,85.78,32,8.5,No,0,0,0,0,Not returned,45.28,45.28
ORD21646,CUST10283,Loyal Buyer,2024-05-06,2024-05,Accessories,2,135.86,44,8.5,No,0,0,0,0,Not returned,83.36,83.36
ORD21993,CUST10342,Loyal Buyer,2024-05-06,2024-05,Footwear,1,136.73,52,8.5,No,0,0,0,0,Not returned,76.23,76.23
ORD22620,CUST10446,Loyal Buyer,2024-05-06,2024-05,Tops,1,52.94,16,8.5,No,0,0,0,0,Not returned,28.44,28.44
ORD22771,CUST10469,Loyal Buyer,2024-05-06,2024-05,Accessories,1,62.63,22,8.5,No,0,0,0,0,Not returned,32.13,32.13
ORD22807,CUST10475,Loyal Buyer,2024-05-06,2024-05,Accessories,1,69.98,22,8.5,No,0,0,0,0,Not returned,39.48,39.48
ORD22843,CUST10481,Bracket Buyer,2024-05-06,2024-05,Outerwear,1,198.66,78,8.5,Yes,1,198.66,18,9.5,Ordered multiple sizes,112.16,-114.0
ORD23188,CUST10535,Loyal Buyer,2024-05-06,2024-05,Footwear,1,138.47,52,8.5,No,0,0,0,0,Not returned,77.97,77.97
ORD23350,CUST10560,Serial Returner,2024-05-06,2024-05,Outerwear,2,412.72,156,8.5,No,0,0,0,0,Not returned,248.22,248.22
ORD23693,CUST10617,Bracket Buyer,2024-05-06,2024-05,Denim,3,294.69,96,8.5,No,0,0,0,0,Not returned,190.19,190.19
ORD23879,CUST10652,Occasional Returner,2024-05-06,2024-05,Denim,1,99.92,32,8.5,No,0,0,0,0,Not returned,59.42,59.42
ORD24081,CUST10690,Loyal Buyer,2024-05-06,2024-05,Footwear,1,122.07,52,8.5,No,0,0,0,0,Not returned,61.57,61.57
ORD24366,CUST10733,Loyal Buyer,2024-05-06,2024-05,Denim,1,98.77,32,8.5,No,0,0,0,0,Not returned,58.27,58.27
ORD24683,CUST10786,Bracket Buyer,2024-05-06,2024-05,Tops,3,146.73,48,8.5,Yes,2,97.82,20,9.5,Ordered multiple sizes,90.23,-37.09
ORD25861,CUST10989,Bracket Buyer,2024-05-06,2024-05,Accessories,2,127.14,44,8.5,No,0,0,0,0,Not returned,74.64,74.64
ORD26385,CUST11083,Loyal Buyer,2024-05-06,2024-05,Accessories,1,64.76,22,8.5,Yes,1,64.76,8,9.5,Ordered multiple sizes,34.26,-48.0
ORD26410,CUST11088,Occasional Returner,2024-05-06,2024-05,Tops,1,57.3,16,8.5,No,0,0,0,0,Not returned,32.8,32.8
ORD26470,CUST11097,Loyal Buyer,2024-05-06,2024-05,Denim,1,103.16,32,8.5,No,0,0,0,0,Not returned,62.66,62.66
ORD26910,CUST11172,Loyal Buyer,2024-05-06,2024-05,Denim,1,82.16,32,8.5,No,0,0,0,0,Not returned,41.66,41.66
ORD27431,CUST11266,Loyal Buyer,2024-05-06,2024-05,Tops,1,44.9,16,8.5,No,0,0,0,0,Not returned,20.4,20.4
ORD27953,CUST11355,Loyal Buyer,2024-05-06,2024-05,Tops,1,50.67,16,8.5,No,0,0,0,0,Not returned,26.17,26.17
ORD30105,CUST11714,Bracket Buyer,2024-05-06,2024-05,Denim,2,181.6,64,8.5,Yes,1,90.8,14,9.5,Ordered multiple sizes,109.1,-5.2
ORD20001,CUST10001,Serial Returner,2024-05-07,2024-05,Denim,2,171.96,64,8.5,Yes,1,85.98,14,9.5,Wrong size,99.46,-10.02
ORD20113,CUST10023,Occasional Returner,2024-05-07,2024-05,Denim,1,108.09,32,8.5,No,0,0,0,0,Not returned,67.59,67.59
ORD20615,CUST10106,Serial Returner,2024-05-07,2024-05,Accessories,2,88.66,44,8.5,No,0,0,0,0,Not returned,36.16,36.16
ORD20860,CUST10149,Loyal Buyer,2024-05-07,2024-05,Outerwear,1,201.14,78,8.5,No,0,0,0,0,Not returned,114.64,114.64
ORD20913,CUST10157,Occasional Returner,2024-05-07,2024-05,Tops,1,37.66,16,8.5,No,0,0,0,0,Not returned,13.16,13.16
ORD21429,CUST10246,Occasional Returner,2024-05-07,2024-05,Denim,1,77.95,32,8.5,No,0,0,0,0,Not returned,37.45,37.45
ORD21489,CUST10255,Serial Returner,2024-05-07,2024-05,Tops,2,131.08,32,8.5,No,0,0,0,0,Not returned,90.58,90.58
ORD22025,CUST10349,Occasional Returner,2024-05-07,2024-05,Accessories,1,48.81,22,8.5,No,0,0,0,0,Not returned,18.31,18.31
ORD22135,CUST10367,Bracket Buyer,2024-05-07,2024-05,Tops,2,100.16,32,8.5,Yes,1,50.08,10,9.5,Ordered multiple sizes,59.66,-9.92
ORD22557,CUST10434,Loyal Buyer,2024-05-07,2024-05,Outerwear,1,162.45,78,8.5,No,0,0,0,0,Not returned,75.95,75.95
ORD23076,CUST10517,Occasional Returner,2024-05-07,2024-05,Accessories,1,63.63,22,8.5,Yes,1,63.63,8,9.5,Wrong size,33.13,-48.0
ORD23400,CUST10570,Serial Returner,2024-05-07,2024-05,Footwear,1,124.14,52,8.5,Yes,1,124.14,16,9.5,Ordered multiple sizes,63.64,-86.0
ORD23973,CUST10670,Bracket Buyer,2024-05-07,2024-05,Tops,3,155.55,48,8.5,No,0,0,0,0,Not returned,99.05,99.05
ORD24443,CUST10746,Occasional Returner,2024-05-07,2024-05,Outerwear,1,183.51,78,8.5,No,0,0,0,0,Not returned,97.01,97.01
ORD24804,CUST10808,Occasional Returner,2024-05-07,2024-05,Outerwear,1,232.2,78,8.5,No,0,0,0,0,Not returned,145.7,145.7
ORD24984,CUST10842,Occasional Returner,2024-05-07,2024-05,Accessories,2,111.32,44,8.5,No,0,0,0,0,Not returned,58.82,58.82
ORD26887,CUST11169,Loyal Buyer,2024-05-07,2024-05,Footwear,2,277.44,104,8.5,No,0,0,0,0,Not returned,164.94,164.94
ORD27016,CUST11193,Bracket Buyer,2024-05-07,2024-05,Footwear,3,334.35,156,8.5,No,0,0,0,0,Not returned,169.85,169.85
ORD28127,CUST11383,Loyal Buyer,2024-05-07,2024-05,Denim,1,81.29,32,8.5,No,0,0,0,0,Not returned,40.79,40.79
ORD28497,CUST11442,Occasional Returner,2024-05-07,2024-05,Denim,1,118.14,32,8.5,Yes,1,118.14,14,9.5,Wrong size,77.64,-64.0
ORD28498,CUST11442,Occasional Returner,2024-05-07,2024-05,Footwear,2,358.48,104,8.5,Yes,1,179.24,16,9.5,Arrived too late,245.98,41.24
ORD29120,CUST11547,Serial Returner,2024-05-07,2024-05,Outerwear,2,390.36,156,8.5,No,0,0,0,0,Not returned,225.86,225.86
ORD29349,CUST11582,Loyal Buyer,2024-05-07,2024-05,Outerwear,1,216.67,78,8.5,No,0,0,0,0,Not returned,130.17,130.17
ORD29621,CUST11632,Loyal Buyer,2024-05-07,2024-05,Outerwear,1,205.92,78,8.5,No,0,0,0,0,Not returned,119.42,119.42
ORD29959,CUST11691,Serial Returner,2024-05-07,2024-05,Tops,2,92.84,32,8.5,No,0,0,0,0,Not returned,52.34,52.34
ORD30509,CUST11786,Occasional Returner,2024-05-07,2024-05,Tops,1,41.3,16,8.5,Yes,1,41.3,10,9.5,Changed mind,16.8,-44.0
ORD20241,CUST10046,Occasional Returner,2024-05-08,2024-05,Tops,1,38.68,16,8.5,No,0,0,0,0,Not returned,14.18,14.18
ORD20435,CUST10076,Serial Returner,2024-05-08,2024-05,Tops,1,46.27,16,8.5,Yes,1,46.27,10,9.5,Ordered multiple sizes,21.77,-44.0
ORD21333,CUST10231,Loyal Buyer,2024-05-08,2024-05,Denim,1,102.87,32,8.5,No,0,0,0,0,Not returned,62.37,62.37
ORD21713,CUST10294,Occasional Returner,2024-05-08,2024-05,Footwear,2,352.5,104,8.5,No,0,0,0,0,Not returned,240.0,240.0
ORD22293,CUST10389,Serial Returner,2024-05-08,2024-05,Accessories,1,54.17,22,8.5,Yes,1,54.17,8,9.5,Did not match description,23.67,-48.0
ORD22438,CUST10411,Occasional Returner,2024-05-08,2024-05,Footwear,1,148.54,52,8.5,No,0,0,0,0,Not returned,88.04,88.04
ORD23111,CUST10522,Loyal Buyer,2024-05-08,2024-05,Denim,1,88.07,32,8.5,No,0,0,0,0,Not returned,47.57,47.57
ORD23264,CUST10546,Serial Returner,2024-05-08,2024-05,Accessories,1,65.21,22,8.5,Yes,1,65.21,8,9.5,Ordered multiple sizes,34.71,-48.0
ORD23949,CUST10666,Loyal Buyer,2024-05-08,2024-05,Denim,1,109.79,32,8.5,Yes,1,109.79,14,9.5,Ordered multiple sizes,69.29,-64.0
ORD23980,CUST10672,Occasional Returner,2024-05-08,2024-05,Denim,1,89.08,32,8.5,No,0,0,0,0,Not returned,48.58,48.58
ORD24468,CUST10750,Serial Returner,2024-05-08,2024-05,Tops,1,52.82,16,8.5,Yes,1,52.82,10,9.5,Did not match description,28.32,-44.0
ORD24867,CUST10821,Bracket Buyer,2024-05-08,2024-05,Denim,2,191.5,64,8.5,Yes,1,95.75,14,9.5,Ordered multiple sizes,119.0,-0.25
ORD24909,CUST10829,Occasional Returner,2024-05-08,2024-05,Footwear,1,108.68,52,8.5,No,0,0,0,0,Not returned,48.18,48.18
ORD25035,CUST10851,Loyal Buyer,2024-05-08,2024-05,Denim,1,67.28,32,8.5,No,0,0,0,0,Not returned,26.78,26.78
ORD25530,CUST10930,Loyal Buyer,2024-05-08,2024-05,Footwear,1,109.28,52,8.5,No,0,0,0,0,Not returned,48.78,48.78
ORD25714,CUST10962,Occasional Returner,2024-05-08,2024-05,Outerwear,1,189.55,78,8.5,No,0,0,0,0,Not returned,103.05,103.05
ORD25981,CUST11009,Loyal Buyer,2024-05-08,2024-05,Outerwear,1,192.33,78,8.5,No,0,0,0,0,Not returned,105.83,105.83
ORD26133,CUST11038,Bracket Buyer,2024-05-08,2024-05,Accessories,2,122.9,44,8.5,Yes,1,61.45,8,9.5,Ordered multiple sizes,70.4,-8.55
ORD26274,CUST11064,Serial Returner,2024-05-08,2024-05,Outerwear,2,410.3,156,8.5,Yes,1,205.15,18,9.5,Wrong size,245.8,13.15
ORD27043,CUST11198,Occasional Returner,2024-05-08,2024-05,Denim,1,90.23,32,8.5,Yes,1,90.23,14,9.5,Did not match description,49.73,-64.0
ORD27284,CUST11239,Occasional Returner,2024-05-08,2024-05,Denim,2,164.18,64,8.5,Yes,1,82.09,14,9.5,Wrong size,91.68,-13.91
ORD29681,CUST11641,Serial Returner,2024-05-08,2024-05,Footwear,1,154.47,52,8.5,No,0,0,0,0,Not returned,93.97,93.97
ORD20011,CUST10003,Serial Returner,2024-05-09,2024-05,Footwear,1,136.31,52,8.5,No,0,0,0,0,Not returned,75.81,75.81
ORD20079,CUST10017,Bracket Buyer,2024-05-09,2024-05,Tops,2,96.32,32,8.5,No,0,0,0,0,Not returned,55.82,55.82
ORD20658,CUST10115,Occasional Returner,2024-05-09,2024-05,Tops,2,107.02,32,8.5,Yes,1,53.51,10,9.5,Did not match description,66.52,-6.49
ORD21357,CUST10234,Occasional Returner,2024-05-09,2024-05,Denim,1,92.46,32,8.5,No,0,0,0,0,Not returned,51.96,51.96
ORD22564,CUST10434,Loyal Buyer,2024-05-09,2024-05,Denim,1,84.73,32,8.5,No,0,0,0,0,Not returned,44.23,44.23
ORD22609,CUST10444,Loyal Buyer,2024-05-09,2024-05,Tops,1,59.38,16,8.5,No,0,0,0,0,Not returned,34.88,34.88
ORD22641,CUST10448,Loyal Buyer,2024-05-09,2024-05,Denim,1,107.69,32,8.5,No,0,0,0,0,Not returned,67.19,67.19
ORD23207,CUST10537,Loyal Buyer,2024-05-09,2024-05,Tops,2,89.54,32,8.5,No,0,0,0,0,Not returned,49.04,49.04
ORD23323,CUST10556,Loyal Buyer,2024-05-09,2024-05,Denim,2,190.94,64,8.5,No,0,0,0,0,Not returned,118.44,118.44
ORD23373,CUST10564,Occasional Returner,2024-05-09,2024-05,Accessories,1,63.06,22,8.5,No,0,0,0,0,Not returned,32.56,32.56
ORD23576,CUST10598,Occasional Returner,2024-05-09,2024-05,Tops,1,51.55,16,8.5,No,0,0,0,0,Not returned,27.05,27.05
ORD23598,CUST10602,Occasional Returner,2024-05-09,2024-05,Tops,1,56.36,16,8.5,Yes,1,56.36,10,9.5,Wrong size,31.86,-44.0
ORD23943,CUST10665,Bracket Buyer,2024-05-09,2024-05,Denim,2,154.5,64,8.5,No,0,0,0,0,Not returned,82.0,82.0
ORD23957,CUST10667,Loyal Buyer,2024-05-09,2024-05,Accessories,1,85.14,22,8.5,No,0,0,0,0,Not returned,54.64,54.64
ORD24185,CUST10707,Loyal Buyer,2024-05-09,2024-05,Accessories,1,67.43,22,8.5,No,0,0,0,0,Not returned,36.93,36.93
ORD24374,CUST10735,Serial Returner,2024-05-09,2024-05,Outerwear,1,198.0,78,8.5,Yes,1,198.0,18,9.5,Ordered multiple sizes,111.5,-114.0
ORD25361,CUST10903,Serial Returner,2024-05-09,2024-05,Footwear,2,269.84,104,8.5,Yes,1,134.92,16,9.5,Changed mind,157.34,-3.08
ORD25811,CUST10978,Loyal Buyer,2024-05-09,2024-05,Footwear,1,119.93,52,8.5,No,0,0,0,0,Not returned,59.43,59.43
ORD26739,CUST11144,Serial Returner,2024-05-09,2024-05,Footwear,1,113.27,52,8.5,Yes,1,113.27,16,9.5,Wrong size,52.77,-86.0
ORD27519,CUST11282,Occasional Returner,2024-05-09,2024-05,Tops,2,108.48,32,8.5,No,0,0,0,0,Not returned,67.98,67.98
ORD27579,CUST11292,Serial Returner,2024-05-09,2024-05,Tops,2,95.44,32,8.5,No,0,0,0,0,Not returned,54.94,54.94
ORD27794,CUST11326,Serial Returner,2024-05-09,2024-05,Footwear,1,167.22,52,8.5,No,0,0,0,0,Not returned,106.72,106.72
ORD27854,CUST11338,Serial Returner,2024-05-09,2024-05,Tops,1,49.49,16,8.5,Yes,1,49.49,10,9.5,Wrong size,24.99,-44.0
ORD28480,CUST11439,Bracket Buyer,2024-05-09,2024-05,Outerwear,3,570.78,234,8.5,Yes,2,380.52,36,9.5,Ordered multiple sizes,328.28,-97.74
ORD28574,CUST11454,Loyal Buyer,2024-05-09,2024-05,Footwear,1,157.44,52,8.5,No,0,0,0,0,Not returned,96.94,96.94
ORD29559,CUST11621,Occasional Returner,2024-05-09,2024-05,Outerwear,1,185.41,78,8.5,Yes,1,185.41,18,9.5,Ordered multiple sizes,98.91,-114.0
ORD29711,CUST11647,Loyal Buyer,2024-05-09,2024-05,Outerwear,1,169.81,78,8.5,No,0,0,0,0,Not returned,83.31,83.31
ORD29977,CUST11696,Serial Returner,2024-05-09,2024-05,Accessories,1,78.62,22,8.5,No,0,0,0,0,Not returned,48.12,48.12
ORD20230,CUST10043,Bracket Buyer,2024-05-10,2024-05,Footwear,2,269.42,104,8.5,Yes,1,134.71,16,9.5,Ordered multiple sizes,156.92,-3.29
ORD20297,CUST10054,Loyal Buyer,2024-05-10,2024-05,Footwear,1,121.41,52,8.5,No,0,0,0,0,Not returned,60.91,60.91
ORD20533,CUST10092,Loyal Buyer,2024-05-10,2024-05,Accessories,2,136.94,44,8.5,Yes,1,68.47,8,9.5,Did not match description,84.44,-1.53
ORD21309,CUST10227,Occasional Returner,2024-05-10,2024-05,Footwear,1,140.13,52,8.5,No,0,0,0,0,Not returned,79.63,79.63
ORD21581,CUST10271,Loyal Buyer,2024-05-10,2024-05,Tops,1,52.19,16,8.5,No,0,0,0,0,Not returned,27.69,27.69
ORD21679,CUST10288,Serial Returner,2024-05-10,2024-05,Outerwear,2,288.2,156,8.5,Yes,1,144.1,18,9.5,Did not match description,123.7,-47.9
ORD21759,CUST10301,Occasional Returner,2024-05-10,2024-05,Accessories,1,63.02,22,8.5,No,0,0,0,0,Not returned,32.52,32.52
ORD21780,CUST10305,Occasional Returner,2024-05-10,2024-05,Tops,2,75.72,32,8.5,No,0,0,0,0,Not returned,35.22,35.22
ORD22042,CUST10352,Loyal Buyer,2024-05-10,2024-05,Denim,1,78.86,32,8.5,No,0,0,0,0,Not returned,38.36,38.36
ORD22121,CUST10365,Serial Returner,2024-05-10,2024-05,Outerwear,2,416.62,156,8.5,No,0,0,0,0,Not returned,252.12,252.12
ORD22231,CUST10380,Bracket Buyer,2024-05-10,2024-05,Tops,3,152.01,48,8.5,Yes,2,101.34,20,9.5,Ordered multiple sizes,95.51,-35.33
ORD22978,CUST10501,Occasional Returner,2024-05-10,2024-05,Denim,1,86.51,32,8.5,No,0,0,0,0,Not returned,46.01,46.01
ORD24117,CUST10698,Loyal Buyer,2024-05-10,2024-05,Denim,1,105.41,32,8.5,No,0,0,0,0,Not returned,64.91,64.91
ORD24206,CUST10710,Occasional Returner,2024-05-10,2024-05,Outerwear,2,274.3,156,8.5,Yes,1,137.15,18,9.5,Wrong size,109.8,-54.85
ORD25005,CUST10846,Serial Returner,2024-05-10,2024-05,Outerwear,2,344.94,156,8.5,Yes,1,172.47,18,9.5,Wrong size,180.44,-19.53
ORD25219,CUST10880,Loyal Buyer,2024-05-10,2024-05,Outerwear,2,441.46,156,8.5,No,0,0,0,0,Not returned,276.96,276.96
ORD25502,CUST10927,Bracket Buyer,2024-05-10,2024-05,Tops,3,151.89,48,8.5,Yes,2,101.26,20,9.5,Ordered multiple sizes,95.39,-35.37
ORD25526,CUST10930,Loyal Buyer,2024-05-10,2024-05,Tops,1,62.83,16,8.5,No,0,0,0,0,Not returned,38.33,38.33
ORD25715,CUST10962,Occasional Returner,2024-05-10,2024-05,Tops,1,48.02,16,8.5,No,0,0,0,0,Not returned,23.52,23.52
ORD25872,CUST10991,Serial Returner,2024-05-10,2024-05,Denim,1,79.9,32,8.5,Yes,1,79.9,14,9.5,Wrong size,39.4,-64.0
ORD25896,CUST10995,Occasional Returner,2024-05-10,2024-05,Tops,1,38.2,16,8.5,No,0,0,0,0,Not returned,13.7,13.7
ORD26764,CUST11147,Occasional Returner,2024-05-10,2024-05,Denim,1,72.81,32,8.5,No,0,0,0,0,Not returned,32.31,32.31
ORD26941,CUST11178,Serial Returner,2024-05-10,2024-05,Footwear,2,276.18,104,8.5,Yes,1,138.09,16,9.5,Did not match description,163.68,0.09
ORD27021,CUST11194,Loyal Buyer,2024-05-10,2024-05,Footwear,1,119.03,52,8.5,No,0,0,0,0,Not returned,58.53,58.53
ORD27150,CUST11214,Loyal Buyer,2024-05-10,2024-05,Tops,1,52.54,16,8.5,No,0,0,0,0,Not returned,28.04,28.04
ORD27281,CUST11237,Bracket Buyer,2024-05-10,2024-05,Accessories,3,171.36,66,8.5,Yes,2,114.24,16,9.5,Ordered multiple sizes,96.86,-42.88
ORD27452,CUST11270,Serial Returner,2024-05-10,2024-05,Outerwear,2,414.24,156,8.5,Yes,1,207.12,18,9.5,Wrong size,249.74,15.12
ORD28083,CUST11376,Occasional Returner,2024-05-10,2024-05,Tops,2,83.86,32,8.5,No,0,0,0,0,Not returned,43.36,43.36
ORD28214,CUST11397,Bracket Buyer,2024-05-10,2024-05,Tops,3,138.69,48,8.5,Yes,2,92.46,20,9.5,Ordered multiple sizes,82.19,-39.77
ORD28484,CUST11440,Loyal Buyer,2024-05-10,2024-05,Denim,1,76.99,32,8.5,No,0,0,0,0,Not returned,36.49,36.49
ORD28683,CUST11471,Loyal Buyer,2024-05-10,2024-05,Footwear,2,231.94,104,8.5,No,0,0,0,0,Not returned,119.44,119.44
ORD28721,CUST11478,Occasional Returner,2024-05-10,2024-05,Tops,1,46.03,16,8.5,No,0,0,0,0,Not returned,21.53,21.53
ORD28765,CUST11484,Loyal Buyer,2024-05-10,2024-05,Accessories,1,53.17,22,8.5,No,0,0,0,0,Not returned,22.67,22.67
ORD29241,CUST11566,Serial Returner,2024-05-10,2024-05,Tops,1,48.57,16,8.5,No,0,0,0,0,Not returned,24.07,24.07
ORD29734,CUST11650,Occasional Returner,2024-05-10,2024-05,Tops,2,127.24,32,8.5,Yes,1,63.62,10,9.5,Quality issue,86.74,3.62
ORD20020,CUST10005,Occasional Returner,2024-05-11,2024-05,Outerwear,2,373.5,156,8.5,No,0,0,0,0,Not returned,209.0,209.0
ORD20864,CUST10150,Loyal Buyer,2024-05-11,2024-05,Tops,1,46.99,16,8.5,No,0,0,0,0,Not returned,22.49,22.49
ORD21240,CUST10214,Serial Returner,2024-05-11,2024-05,Footwear,1,105.63,52,8.5,Yes,1,105.63,16,9.5,Arrived too late,45.13,-86.0
ORD21573,CUST10269,Loyal Buyer,2024-05-11,2024-05,Footwear,2,243.26,104,8.5,No,0,0,0,0,Not returned,130.76,130.76
ORD21578,CUST10270,Bracket Buyer,2024-05-11,2024-05,Footwear,4,538.28,208,8.5,No,0,0,0,0,Not returned,321.78,321.78
ORD22459,CUST10415,Loyal Buyer,2024-05-11,2024-05,Denim,1,95.22,32,8.5,No,0,0,0,0,Not returned,54.72,54.72
ORD24919,CUST10830,Loyal Buyer,2024-05-11,2024-05,Outerwear,1,196.8,78,8.5,No,0,0,0,0,Not returned,110.3,110.3
ORD24929,CUST10832,Occasional Returner,2024-05-11,2024-05,Outerwear,1,177.67,78,8.5,Yes,1,177.67,18,9.5,Wrong size,91.17,-114.0
ORD25412,CUST10913,Serial Returner,2024-05-11,2024-05,Denim,2,169.22,64,8.5,Yes,1,84.61,14,9.5,Arrived too late,96.72,-11.39
ORD26506,CUST11104,Serial Returner,2024-05-11,2024-05,Denim,1,73.63,32,8.5,No,0,0,0,0,Not returned,33.13,33.13
ORD26552,CUST11111,Bracket Buyer,2024-05-11,2024-05,Footwear,3,493.77,156,8.5,Yes,2,329.18,32,9.5,Ordered multiple sizes,329.27,-41.41
ORD27253,CUST11232,Loyal Buyer,2024-05-11,2024-05,Accessories,1,63.14,22,8.5,Yes,1,63.14,8,9.5,Did not match description,32.64,-48.0
ORD28291,CUST11410,Bracket Buyer,2024-05-11,2024-05,Tops,2,78.98,32,8.5,No,0,0,0,0,Not returned,38.48,38.48
ORD28365,CUST11421,Occasional Returner,2024-05-11,2024-05,Tops,1,55.93,16,8.5,No,0,0,0,0,Not returned,31.43,31.43
ORD28416,CUST11428,Serial Returner,2024-05-11,2024-05,Outerwear,1,198.03,78,8.5,Yes,1,198.03,18,9.5,Did not match description,111.53,-114.0
ORD29513,CUST11613,Loyal Buyer,2024-05-11,2024-05,Accessories,1,61.15,22,8.5,No,0,0,0,0,Not returned,30.65,30.65
ORD30002,CUST11700,Occasional Returner,2024-05-11,2024-05,Tops,1,43.48,16,8.5,Yes,1,43.48,10,9.5,Did not match description,18.98,-44.0
ORD30313,CUST11752,Loyal Buyer,2024-05-11,2024-05,Footwear,1,140.61,52,8.5,No,0,0,0,0,Not returned,80.11,80.11
ORD21340,CUST10231,Loyal Buyer,2024-05-12,2024-05,Outerwear,1,175.47,78,8.5,No,0,0,0,0,Not returned,88.97,88.97
ORD21481,CUST10254,Bracket Buyer,2024-05-12,2024-05,Tops,3,137.85,48,8.5,No,0,0,0,0,Not returned,81.35,81.35
ORD21602,CUST10276,Serial Returner,2024-05-12,2024-05,Tops,1,46.63,16,8.5,Yes,1,46.63,10,9.5,Changed mind,22.13,-44.0
ORD22243,CUST10381,Loyal Buyer,2024-05-12,2024-05,Outerwear,1,200.35,78,8.5,No,0,0,0,0,Not returned,113.85,113.85
ORD23508,CUST10586,Occasional Returner,2024-05-12,2024-05,Tops,1,53.27,16,8.5,No,0,0,0,0,Not returned,28.77,28.77
ORD23772,CUST10633,Loyal Buyer,2024-05-12,2024-05,Footwear,1,134.61,52,8.5,No,0,0,0,0,Not returned,74.11,74.11
ORD24265,CUST10718,Loyal Buyer,2024-05-12,2024-05,Tops,1,54.21,16,8.5,No,0,0,0,0,Not returned,29.71,29.71
